ORDERID,PRODUCTID,CUSTOMERID,UNITPRICE,QUANTITY,NETSALES,UNITCOST
7554,42,74,100,20,1640,75
7562,42,77,100,20,1640,75
1439,53,101,450,360,132840,337
7571,42,102,100,20,1640,75
1440,23,108,100,125,10250,75
1441,53,2,450,563,207747,337
1098,27,27,500,20,8100,375
1445,23,57,100,163,13366,75
1128,27,88,500,20,8100,375
1453,23,73,100,116,9512,75
1059,27,78,500,20,8100,375
1074,27,45,500,20,8000,375
1458,53,99,450,230,84870,337
1087,27,53,500,20,8100,375
1462,23,62,100,383,31406,75
1111,27,60,500,20,8100,375
1467,23,93,100,371,30422,75
1847,28,35,720,20,11664,540
1481,53,67,450,378,139482,337
7008,36,4,800,20,12960,600
1483,53,94,450,721,266049,337
7030,46,31,79,20,1264,59
1488,53,32,450,836,308484,337
7066,36,95,800,20,12800,600
1490,53,38,450,372,137268,337
7475,51,62,600,20,9480,450
1491,53,52,450,396,146124,337
7528,51,35,600,20,9480,450
1492,23,53,100,188,15416,75
7669,35,4,2000,20,31600,1500
7769,39,1,42,408,14052,31
1498,53,117,450,431,159039,337
7769,63,1,150,1358,167034,112
1503,53,106,450,293,108117,337
7769,1,1,100,102,8364,75
1505,23,1,100,296,24272,75
7769,44,1,65,1358,72381,48
1506,23,11,100,131,10742,75
7769,10,1,500,204,82620,375
1508,53,42,450,333,122877,337
1510,23,68,100,156,12792,75
1512,23,103,100,191,15662,75
1514,53,118,450,663,244647,337
1524,53,57,450,449,165681,337
1538,53,49,450,393,145017,337
1539,23,82,100,123,10086,75
1542,53,108,450,345,127305,337
1573,53,3,450,438,161622,337
1574,23,5,100,375,30750,75
1577,23,27,100,155,12710,75
1579,23,41,100,82,6724,75
1580,23,43,100,82,6724,75
1581,23,66,100,90,7380,75
1589,53,103,450,535,197415,337
1591,53,19,450,348,128412,337
1592,23,48,100,127,10414,75
1596,53,120,450,722,266418,337
1597,23,39,100,120,9840,75
1609,53,15,450,458,169002,337
1610,53,24,450,286,105534,337
1615,53,73,450,261,96309,337
1618,23,102,100,147,12054,75
1624,53,71,450,471,173799,337
1628,53,35,450,1018,375642,337
1630,53,55,450,511,188559,337
1635,23,5,100,389,31898,75
1637,23,23,100,163,13366,75
1638,23,33,100,176,14432,75
1644,53,49,450,418,154242,337
1662,23,34,100,220,18040,75
1664,53,46,450,412,152028,337
1666,23,119,100,142,11644,75
1678,53,71,450,489,180441,337
1682,53,110,450,434,160146,337
1687,53,44,450,391,144279,337
1695,23,16,100,110,9020,75
1720,53,53,450,446,164574,337
1745,53,97,450,348,128412,337
1752,53,66,450,243,89667,337
1761,23,73,100,105,8610,75
1780,53,105,450,397,146493,337
1786,53,26,450,468,172692,337
1800,23,43,100,93,7626,75
1801,23,58,100,205,16810,75
1802,23,119,100,155,12710,75
1806,23,81,100,236,19352,75
1807,23,91,100,193,15826,75
1810,53,48,450,303,111807,337
1813,23,5,100,389,31898,75
1815,23,52,100,175,14350,75
1816,23,74,100,191,15662,75
1817,53,79,450,591,218079,337
1821,53,25,450,334,123246,337
1833,23,56,100,135,11070,75
1834,23,93,100,429,35178,75
1836,23,115,100,110,9020,75
1852,53,14,450,256,94464,337
1865,53,41,450,256,94464,337
1866,23,49,100,174,14268,75
1871,23,19,100,148,12136,75
1888,23,80,100,186,15252,75
1889,53,102,450,366,135054,337
1896,23,33,100,195,15990,75
1898,23,107,100,115,9430,75
1898,53,107,450,306,112914,337
1914,23,90,100,135,11070,75
1924,53,62,450,539,198891,337
1925,23,79,100,236,19352,75
1932,53,25,450,359,132471,337
1933,23,48,100,118,9676,75
1935,53,97,450,381,140589,337
1937,53,21,450,234,86346,337
1939,23,34,100,240,19680,75
1940,53,68,450,375,138375,337
1943,53,91,450,520,191880,337
1965,53,16,450,354,130626,337
1979,23,43,100,103,8446,75
2000,53,99,450,232,85608,337
2007,23,7,100,240,19680,75
2015,53,31,450,650,239850,337
2031,53,92,450,606,223614,337
2038,53,91,450,504,185976,337
2049,53,59,450,640,236160,337
2054,53,37,450,555,204795,337
2062,53,61,450,701,258669,337
2076,23,70,100,147,12054,75
2079,23,86,100,292,23944,75
2087,23,90,100,127,10414,75
2089,53,99,450,239,88191,337
2093,23,119,100,173,14186,75
2094,53,10,450,232,85608,337
2107,53,56,450,419,154611,337
2114,23,33,100,196,16072,75
2120,53,23,450,545,201105,337
2138,53,46,450,526,194094,337
2147,23,79,100,240,19680,75
2173,23,88,100,170,13940,75
2175,23,113,100,120,9840,75
2178,53,50,450,255,94095,337
2179,23,52,100,206,16892,75
2188,23,68,100,159,13038,75
2194,53,91,450,538,198522,337
2207,53,87,450,360,132840,337
2208,53,93,450,1135,418815,337
2211,23,41,100,107,8774,75
2213,23,61,100,280,22960,75
2237,53,35,450,1051,387819,337
2239,23,48,100,129,10578,75
2242,53,100,450,618,228042,337
2243,53,104,450,534,197046,337
2246,53,62,450,597,220293,337
2248,53,103,450,534,197046,337
2252,53,14,450,311,114759,337
2262,23,118,100,302,24764,75
2264,23,3,100,200,16400,75
2272,23,110,100,212,17384,75
2291,53,74,450,605,223245,337
2292,53,83,450,236,87084,337
2298,53,42,450,473,174537,337
2303,53,50,450,265,97785,337
2336,23,76,100,137,11234,75
2337,23,78,100,91,7462,75
2342,53,23,450,486,179334,337
2359,53,55,450,493,181917,337
2362,23,96,100,119,9758,75
2364,53,41,450,312,115128,337
2367,53,87,450,314,115866,337
2370,53,12,450,427,157563,337
2375,23,90,100,140,11480,75
2384,23,119,100,209,17138,75
2386,23,42,100,194,15908,75
2394,53,31,450,764,281916,337
2396,53,38,450,473,174537,337
2397,23,33,100,210,17220,75
2411,53,120,450,828,305532,337
2419,53,113,450,352,129888,337
2420,23,28,100,262,21484,75
2420,53,28,450,695,256455,337
2430,23,90,100,145,11890,75
2434,53,55,450,467,172323,337
2436,23,68,100,177,14514,75
2457,23,1,100,424,34768,75
2464,23,96,100,112,9184,75
2474,23,75,100,235,19270,75
2485,23,13,100,181,14842,75
2500,53,61,450,797,294093,337
2503,23,91,100,210,17220,75
2506,53,39,450,424,156456,337
2513,53,98,450,516,190404,337
2515,53,25,450,434,160146,337
2527,23,74,100,248,20336,75
2529,23,52,100,234,19188,75
2533,53,105,450,490,180810,337
2540,53,80,450,588,216972,337
2545,23,71,100,248,20336,75
2553,53,61,450,844,311436,337
2563,53,120,450,856,315864,337
2568,53,17,450,244,90036,337
2578,53,9,450,261,96309,337
2582,23,43,100,114,9348,75
2582,53,43,450,304,112176,337
2583,23,50,100,117,9594,75
2585,23,13,100,192,15744,75
2589,53,81,450,636,234684,337
2599,23,86,100,322,26404,75
2625,53,113,450,388,143172,337
2631,23,26,100,206,16892,75
2635,53,22,450,244,90036,337
2639,53,118,450,856,315864,337
2644,53,62,450,716,264204,337
2645,53,12,450,492,181548,337
2686,53,66,450,291,107379,337
2696,23,24,100,97,7954,75
2697,23,42,100,220,18040,75
2705,23,38,100,205,16810,75
2710,53,112,450,670,247230,337
2743,53,2,450,998,368262,337
2748,23,72,100,95,7790,75
2754,53,6,450,241,88929,337
2776,23,15,100,231,18942,75
2803,23,62,100,281,23042,75
2811,23,32,100,445,36490,75
2813,53,119,450,604,222876,337
2842,53,11,450,482,177858,337
2845,23,34,100,281,23042,75
2850,53,26,450,639,235791,337
2851,53,36,450,289,106641,337
2859,53,93,450,1360,501840,337
2862,53,83,450,306,112914,337
2866,53,9,450,289,106641,337
2867,53,12,450,544,200736,337
2894,53,97,450,612,225828,337
2911,23,3,100,276,22632,75
2915,23,69,100,129,10578,75
2917,53,108,450,591,218079,337
2924,53,92,450,673,248337,337
2930,53,36,450,299,110331,337
2934,23,62,100,291,23862,75
3426,23,105,100,229,18778,75
3432,23,104,100,256,20992,75
3432,53,104,450,682,251658,337
3438,23,90,100,215,17630,75
3439,23,114,100,264,21648,75
3439,53,114,450,703,259407,337
3451,23,21,100,168,13776,75
3451,53,21,450,448,165312,337
3458,23,65,100,518,42476,75
3460,53,91,450,825,304425,337
3472,23,102,100,252,20664,75
3486,53,40,450,359,132471,337
3510,53,7,450,692,255348,337
3512,53,31,450,1227,452763,337
3517,53,86,450,972,358668,337
3519,23,100,100,270,22140,75
3532,53,62,450,1033,381177,337
3535,53,33,450,689,254241,337
3540,23,2,100,499,40918,75
3542,53,26,450,874,322506,337
3555,53,108,450,707,260883,337
3559,53,1,450,1084,399996,337
3574,53,100,450,682,251658,337
3579,23,57,100,296,24272,75
3581,23,91,100,301,24682,75
3588,23,105,100,250,20500,75
3588,53,105,450,666,245754,337
3592,53,45,450,527,194463,337
3604,23,76,100,197,16154,75
3610,53,55,450,728,268632,337
3614,23,66,100,150,12300,75
3615,53,36,450,422,155718,337
3619,23,1,100,430,35260,75
3631,23,103,100,274,22468,75
3632,53,112,450,586,216234,337
3633,23,115,100,194,15908,75
3642,53,69,450,302,111438,337
3651,23,27,100,279,22878,75
3666,53,64,450,778,287082,337
3669,53,94,450,1456,537264,337
3672,23,108,100,274,22468,75
3673,23,116,100,378,30996,75
3678,53,100,450,680,250920,337
3719,53,43,450,353,130257,337
3720,23,95,100,501,41082,75
3720,53,95,450,1332,491508,337
3732,23,9,100,139,11398,75
3738,53,32,450,1266,467154,337
3748,23,21,100,135,11070,75
3750,23,55,100,232,19024,75
3754,23,16,100,154,12628,75
3756,53,38,450,728,268632,337
3758,53,50,450,476,175644,337
3760,53,70,450,527,194463,337
3767,23,37,100,274,22468,75
3767,53,37,450,728,268632,337
3770,53,5,450,1172,432468,337
3777,53,105,450,717,264573,337
3779,23,32,100,504,41328,75
3781,23,41,100,194,15908,75
3794,53,48,450,461,170109,337
3820,53,3,450,751,277119,337
3849,53,74,450,744,274536,337
3854,53,7,450,744,274536,337
3855,23,16,100,165,13530,75
3865,53,14,450,554,204426,337
3866,23,19,100,280,22960,75
3869,23,69,100,107,8774,75
3880,23,22,100,165,13530,75
3892,53,64,450,833,307377,337
3896,53,32,450,1391,513279,337
2936,53,96,450,374,138006,337
2944,23,31,100,371,30422,75
2958,23,56,100,244,20008,75
2963,53,34,450,794,292986,337
2977,53,30,450,712,262728,337
2983,53,7,450,555,204795,337
2984,53,27,450,490,180810,337
2987,23,70,100,208,17056,75
2990,23,93,100,520,42640,75
2998,53,64,450,691,254979,337
3005,53,9,450,307,113283,337
3010,23,12,100,215,17630,75
3017,53,38,450,627,231363,337
3025,53,3,450,711,262359,337
3029,53,86,450,894,329886,337
3039,53,104,450,690,254610,337
3055,53,101,450,489,180441,337
3056,23,23,100,243,19926,75
3059,23,120,100,324,26568,75
3060,23,5,100,520,42640,75
3071,53,19,450,669,246861,337
3077,53,46,450,489,180441,337
3084,23,48,100,166,13612,75
3087,23,98,100,245,20090,75
3093,23,75,100,260,21320,75
3101,53,56,450,635,234315,337
3104,23,85,100,210,17220,75
3105,23,91,100,280,22960,75
3105,53,91,450,746,275274,337
3109,53,113,450,434,160146,337
3115,23,36,100,127,10414,75
3118,23,112,100,247,20254,75
3120,53,2,450,1209,446121,337
3122,23,38,100,245,20090,75
3125,23,65,100,447,36654,75
3126,23,79,100,260,21320,75
3128,23,119,100,220,18040,75
3133,23,78,100,105,8610,75
3133,53,78,450,279,102951,337
3145,53,32,450,1036,382284,337
3150,53,66,450,320,118080,337
3157,23,18,100,144,11808,75
3163,23,59,100,356,29192,75
3213,23,46,100,204,16728,75
3222,53,35,450,1414,521766,337
3224,23,44,100,211,17302,75
3227,23,109,100,135,11070,75
3229,23,6,100,106,8692,75
3246,53,80,450,706,260514,337
3249,23,108,100,266,21812,75
3258,53,3,450,791,291879,337
3264,53,9,450,338,124722,337
3267,23,79,100,266,21812,75
3267,53,79,450,706,260514,337
3272,23,27,100,222,18204,75
3273,53,60,450,501,184869,337
3274,23,68,100,207,16974,75
3286,23,71,100,266,21812,75
3287,23,115,100,199,16318,75
3293,23,19,100,266,21812,75
3303,53,109,450,374,138006,337
3306,23,35,100,532,43624,75
3310,23,33,100,250,20500,75
3310,53,33,450,664,245016,337
3313,53,112,450,660,243540,337
3329,23,52,100,256,20992,75
3330,53,53,450,600,221400,337
3332,53,64,450,728,268632,337
3339,23,99,100,130,10660,75
3340,53,117,450,657,242433,337
3349,23,61,100,433,35506,75
3351,53,86,450,946,349074,337
3354,53,20,450,272,100368,337
3356,53,36,450,384,141696,337
3361,23,34,100,361,29602,75
3366,23,115,100,210,17220,75
3372,53,56,450,748,276012,337
3390,53,111,450,272,100368,337
3397,23,112,100,261,21402,75
3397,53,112,450,696,256824,337
3399,53,11,450,563,207747,337
3401,53,16,450,445,164205,337
3402,23,22,100,140,11480,75
3414,23,63,100,540,44280,75
3915,23,102,100,280,22960,75
3917,53,18,450,535,197415,337
3922,53,70,450,554,204426,337
3928,53,112,450,643,237267,337
3929,53,2,450,1488,549072,337
3945,53,103,450,744,274536,337
3967,23,1,100,490,40180,75
3972,23,113,100,208,17056,75
3975,53,17,450,279,102951,337
3977,23,37,100,280,22960,75
3983,53,78,450,368,135792,337
3990,53,83,450,463,170847,337
4005,53,116,450,1068,394092,337
4008,23,46,100,218,17876,75
4016,23,71,100,284,23288,75
4025,23,60,100,257,21074,75
4027,53,73,450,610,225090,337
4028,23,99,100,171,14022,75
4032,53,98,450,716,264204,337
4035,53,118,450,1068,394092,337
4046,53,114,450,754,278226,337
4062,53,81,450,716,264204,337
4066,53,50,450,516,190404,337
4076,23,65,100,536,43952,75
4095,23,109,100,140,11480,75
4100,53,24,450,426,157194,337
4102,23,45,100,225,18450,75
4146,23,31,100,434,35588,75
4156,23,92,100,306,25092,75
4173,53,108,450,742,273798,337
4176,53,42,450,644,237636,337
4178,23,12,100,234,19188,75
4192,53,5,450,1404,518076,337
4193,23,13,100,284,23288,75
4202,23,76,100,235,19270,75
4216,23,11,100,282,23124,75
4221,53,81,450,754,278226,337
4224,23,14,100,239,19598,75
4225,23,25,100,241,19762,75
4231,23,95,100,576,47232,75
4236,53,50,450,478,176382,337
4246,53,65,450,1501,553869,337
4251,53,96,450,708,261252,337
4256,23,20,100,126,10332,75
4261,23,91,100,348,28536,75
4262,53,105,450,727,268263,337
4265,53,30,450,946,349074,337
4270,53,25,450,666,245754,337
4278,53,104,450,766,282654,337
4281,23,62,100,495,40590,75
4284,53,15,450,766,282654,337
4306,23,70,100,221,18122,75
4310,23,42,100,254,20828,75
4328,23,97,100,253,20746,75
4342,53,118,450,1100,405900,337
4358,23,103,100,288,23616,75
4371,53,113,450,670,247230,337
4372,23,114,100,288,23616,75
4378,53,36,450,390,143910,337
4390,53,33,450,972,358668,337
4393,53,112,450,766,282654,337
4399,23,50,100,194,15908,75
4404,53,16,450,482,177858,337
4405,23,40,100,184,15088,75
4409,23,86,100,414,33948,75
4419,23,71,100,279,22878,75
4420,53,77,450,539,198891,337
4427,23,115,100,258,21156,75
4432,53,111,450,332,122508,337
4436,23,61,100,529,43378,75
4443,53,96,450,778,287082,337
4445,23,14,100,271,22222,75
4445,53,14,450,723,266787,337
4450,23,100,100,279,22878,75
4452,23,7,100,294,24108,75
4458,53,88,450,876,323244,337
4460,53,1,450,1564,577116,337
4474,23,115,100,269,22058,75
4484,53,70,450,594,219186,337
4487,23,107,100,182,14924,75
4487,53,107,450,484,178596,337
4489,23,90,100,361,29602,75
4490,53,109,450,441,162729,337
4491,53,16,450,516,190404,337
4501,53,36,450,391,144279,337
4513,23,39,100,166,13612,75
4514,23,43,100,195,15990,75
4518,23,116,100,365,29930,75
4530,23,41,100,257,21074,75
4547,23,120,100,428,35096,75
4547,53,120,450,1138,419922,337
4552,23,67,100,169,13858,75
4556,23,37,100,270,22140,75
4563,53,51,450,422,155718,337
4567,53,94,450,1485,547965,337
4570,23,43,100,202,16564,75
4573,23,85,100,279,22878,75
4576,53,9,450,406,149814,337
4584,23,23,100,294,24108,75
4586,23,68,100,294,24108,75
4587,23,93,100,343,28126,75
4592,53,111,450,355,130995,337
4596,53,65,450,1485,547965,337
4598,53,73,450,387,142803,337
4609,53,118,450,1170,431730,337
4612,53,59,450,1170,431730,337
4631,23,33,100,226,18532,75
4635,23,88,100,195,15990,75
4638,23,115,100,266,21812,75
4645,23,109,100,181,14842,75
4646,23,114,100,298,24436,75
4655,53,101,450,411,151659,337
4682,23,18,100,236,19352,75
4698,53,109,450,498,183762,337
4701,23,50,100,238,19516,75
4705,23,11,100,171,14022,75
4705,53,11,450,455,167895,337
4729,23,47,100,123,10086,75
4730,23,71,100,180,14760,75
4736,53,27,450,1093,403317,337
4737,53,35,450,1354,499626,337
4749,23,111,100,146,11972,75
4750,53,19,450,752,277488,337
4760,23,13,100,293,24026,75
4764,53,115,450,736,271584,337
4765,53,48,450,399,147231,337
4767,23,55,100,298,24436,75
4773,23,18,100,224,18368,75
4776,23,92,100,393,32226,75
4777,53,99,450,514,189666,337
4799,23,57,100,282,23124,75
4802,23,64,100,477,39114,75
4806,23,103,100,193,15826,75
4814,23,93,100,386,31652,75
4821,23,92,100,419,34358,75
4824,53,44,450,367,135423,337
4828,23,100,100,139,11398,75
4830,53,105,450,808,298152,337
4852,53,98,450,795,293355,337
4855,23,116,100,383,31406,75
5862,53,98,450,394,145386,337
5864,23,117,100,314,25748,75
5890,53,5,450,1882,694458,337
5911,23,81,100,129,10578,75
5919,53,14,450,347,128043,337
5921,23,71,100,168,13776,75
5927,23,102,100,336,27552,75
5927,53,102,450,893,329517,337
5928,23,119,100,314,25748,75
5944,23,79,100,180,14760,75
5955,23,7,100,127,10414,75
5956,23,20,100,136,11152,75
5965,23,95,100,637,52234,75
5968,23,93,100,360,29520,75
5968,53,93,450,957,353133,337
5971,23,51,100,147,12054,75
5977,23,68,100,153,12546,75
5978,23,90,100,436,35752,75
5981,53,13,450,956,352764,337
5983,53,22,450,673,248337,337
5987,23,5,100,720,59040,75
5994,23,3,100,356,29192,75
6000,23,39,100,136,11152,75
6005,23,26,100,289,23698,75
6022,23,57,100,656,53792,75
6041,23,77,100,241,19762,75
6041,53,77,450,640,236160,337
6042,23,95,100,604,49528,75
6045,23,110,100,178,14596,75
6054,53,79,450,511,188559,337
6055,23,86,100,359,29438,75
6087,53,58,450,672,247968,337
6088,23,5,100,622,51004,75
6112,23,74,100,250,20500,75
6116,23,117,100,388,31816,75
6119,23,31,100,680,55760,75
6123,53,86,450,1042,384498,337
6151,53,51,450,461,170109,337
6181,53,85,450,515,190035,337
6193,23,19,100,281,23042,75
6193,53,19,450,748,276012,337
6235,23,10,100,178,14596,75
6247,23,98,100,189,15498,75
6255,23,9,100,167,13694,75
6282,23,67,100,146,11972,75
6284,53,108,450,731,269739,337
6294,23,96,100,256,20992,75
5346,23,93,100,267,21894,75
5352,53,12,450,532,196308,337
5357,23,114,100,278,22796,75
5359,23,57,100,449,36818,75
5387,23,80,100,155,12710,75
5397,23,110,100,135,11070,75
5404,23,95,100,508,41656,75
5414,53,104,450,556,205164,337
5421,53,41,450,521,192249,337
5431,23,91,100,396,32472,75
5443,23,3,100,240,19680,75
5468,53,15,450,402,148338,337
5471,53,27,450,1404,518076,337
5472,23,31,100,660,54120,75
5477,23,5,100,531,43542,75
5501,53,30,450,581,214389,337
5511,23,26,100,385,31570,75
5518,23,55,100,238,19516,75
5523,23,30,100,227,18614,75
5528,23,12,100,211,17302,75
5531,23,77,100,206,16892,75
5536,23,9,100,146,11972,75
5540,23,95,100,456,37392,75
5541,23,101,100,231,18942,75
5554,23,86,100,243,19926,75
5564,23,92,100,369,30258,75
5573,23,119,100,340,27880,75
5574,23,102,100,292,23944,75
5576,23,3,100,265,21730,75
5578,23,26,100,398,32636,75
5583,53,97,450,325,119925,337
5590,23,104,100,194,15908,75
5595,23,12,100,220,18040,75
5603,23,54,100,121,9922,75
5605,53,68,450,322,118818,337
5607,23,109,100,194,15908,75
5610,23,41,100,215,17630,75
5618,23,19,100,227,18614,75
5630,53,52,450,740,273060,337
5631,53,57,450,1434,529146,337
5647,23,40,100,201,16482,75
5652,23,49,100,254,20828,75
5655,23,95,100,506,41492,75
5657,23,9,100,160,13120,75
5660,23,91,100,502,41164,75
5667,53,96,450,522,192618,337
5697,23,57,100,559,45838,75
5698,53,95,450,1390,512910,337
5713,23,72,100,304,24928,75
5716,23,5,100,647,53054,75
5716,53,5,450,1720,634680,337
5719,23,49,100,222,18204,75
5724,23,77,100,241,19762,75
5730,23,26,100,477,39114,75
5736,53,5,450,1785,658665,337
5749,23,10,100,127,10414,75
5752,23,90,100,383,31406,75
5760,53,20,450,337,124353,337
5814,23,79,100,189,15498,75
5815,23,85,100,191,15662,75
5816,53,9,450,429,158301,337
4860,23,59,100,250,20500,75
4867,23,77,100,232,19024,75
4879,53,68,450,492,181548,337
4893,53,65,450,1616,596304,337
4904,53,99,450,303,111807,337
4915,53,68,450,509,187821,337
4920,53,11,450,292,107748,337
4933,53,38,450,482,177858,337
4951,23,77,100,235,19270,75
4971,23,2,100,375,30750,75
4972,53,7,450,824,304056,337
4991,23,118,100,284,23288,75
5000,23,111,100,172,14104,75
5002,23,64,100,297,24354,75
5020,23,98,100,310,25420,75
5021,53,119,450,687,253503,337
5028,23,38,100,176,14432,75
5033,23,13,100,310,25420,75
5048,23,106,100,201,16482,75
5058,53,102,450,519,191511,337
5061,23,28,100,171,14022,75
5070,23,68,100,196,16072,75
5073,23,115,100,182,14924,75
5074,53,72,450,571,210699,337
5079,23,110,100,183,15006,75
5080,53,19,450,834,307746,337
5083,23,111,100,172,14104,75
5087,53,9,450,312,115128,337
5112,23,104,100,314,25748,75
5116,23,115,100,188,15416,75
5118,23,18,100,152,12464,75
5122,53,15,450,567,209223,337
